username,author_id,video_desc,video_id,upload_time,duration,was_duet,hashtags,music_artist,music_title,is_verified,author_followers,author_likes,author_hearts,author_video_count,saves,likes,shares,plays,comments
natalie & the aguilars,6588077,we’re not gonna hear the end of it when we get home 🤦🏽‍♀️ dad alway had a comeback ready tho😂 #theaguilars #sister #vlog ,7289634867933957418,1697250392,20,{'duetFromId': '0'},"['theaguilars', 'sister', 'vlog']",Gold-Tiger,Funny,False,6800000,47100,1000000000,3081,41300,1200000,3145,7200000,1140
Mikayla Nogueira,6802654298129630213,THIS DAY WAS LIFE CHANGING OH MY GOSH!!! #travel #vlog #travelvlog #makeup #beauty,7074669827754888491,1647199930,59,{'duetFromId': '0'},"['travel', 'vlog', 'travelvlog', 'makeup', 'beauty']",Kenyi,Up Beat (Married Life),True,15600000,10200,1400000000,3722,8180,1200000,776,8400000,3726
Samantha Janessa,7039179158509945861,This was fun 🙃💓 #afternooninmylife #dayinmylife #bakewithme #cookies #vlog #vlogs #lifestyle #asmr #asmrsounds #asmrbaking ,7175393808467643691,1670651578,56,{'duetFromId': '0'},"['afternooninmylife', 'dayinmylife', 'bakewithme', 'cookies', 'vlog', 'vlogs', 'lifestyle', 'asmr', 'asmrsounds', 'asmrbaking']",Blondes,Coming of Age,False,185600,19700,12200000,957,49900,1200000,20600,8200000,0
Juhhhhhh,7034031914261152770,kepedesan kan🤣 #vlog #dailyvlog #daily #makan #makanmakan #sambilmakan #richeesefactory #barengpacar #relationship #couplegoals #fyp ,7309110701266586885,1701784952,108,{'duetFromId': '0'},"['vlog', 'dailyvlog', 'daily', 'makan', 'makanmakan', 'sambilmakan', 'richeesefactory', 'barengpacar', 'relationship', 'couplegoals', 'fyp']",Juhhhhhh,suara asli - Juhhhhhh,False,358900,129,12300000,332,49000,1200000,5071,17600000,4234
Celyn Haf,107030441781616640,Making a minecraft torchflower in real life! 🌻 #minecraftdiy #painting #vlog #minecraftirl #art #roomdecor #minecraftflower ,7272043231318265121,1693154513,46,{'duetFromId': '0'},"['minecraftdiy', 'painting', 'vlog', 'minecraftirl', 'art', 'roomdecor', 'minecraftflower']",Celyn Haf,original sound,True,2700000,135800,99700000,1465,121400,1200000,41500,5400000,1981
AbbieHerbert,6767527973299536901,THE CLAPS AT THE END 🥺 LIKE FOR PART 2! #gymnastics #poot #baby #babiesoftiktok #babyfever #mom #momsoftiktok #vlog #dayinmylife #family #parents #parentsoftiktok #firsttime #fyp #4u #sass #viral #momlife #toddler #gymtok #reaction #react,7074312265188527402,1647116678,42,{'duetFromId': '0'},"['gymnastics', 'poot', 'baby', 'babiesoftiktok', 'babyfever', 'mom', 'momsoftiktok', 'vlog', 'dayinmylife', 'family', 'parents', 'parentsoftiktok', 'firsttime', 'fyp', '4u', 'sass', 'viral', 'momlife', 'toddler', 'gymtok', 'reaction', 'react']",The King Khan & BBQ Show,Love You So,True,15500000,44100,1900000000,2430,14500,1200000,1114,8100000,1586
elmalibaby,6967412448949502982,soy el malilla y estás cosas si pasannn🫵🏻🫵🏻🫵🏻 #elmalilla #yocuando #humor #comedia #vlog #blog #nuevoartista #chakalon #malilla ,7335343962380668165,1707892862,41,{'duetFromId': '0'},"['elmalilla', 'yocuando', 'humor', 'comedia', 'vlog', 'blog', 'nuevoartista', 'chakalon', 'malilla']",elmalibaby,sonido original,False,2800000,11400,162500000,2652,70500,1200000,5639,6600000,2888
Rach,7154382657400816645,#fyp #dayinmylife #vlog ,7202775716629351686,1677026913,27,{'duetFromId': '0'},"['fyp', 'dayinmylife', 'vlog']",PinkPantheress,Boy's a Liar,False,28000,771,4300000,510,33100,1200000,4273,6300000,4590
Pali,6925501257717203974,Amo mi trabajo💘 #quinceañera #maquillaje #vlog #maquilladora #parati #foryou,7035803647703321861,1638150693,57,{'duetFromId': '0'},"['quinceañera', 'maquillaje', 'vlog', 'maquilladora', 'parati', 'foryou']",山口夕依,She Share Story (for Vlog),False,113500,2927,2100000,341,25100,1200000,1673,6100000,1744
Cook With Me,7248961289166095387,Mùa hè mát lạnh ❄️ #vlog #viral #cooking #food #chill #douyin ,7255561669001235739,1689317103,107,{'duetFromId': '0'},"['vlog', 'viral', 'cooking', 'food', 'chill', 'douyin']",TimTaj,Summer day,False,280900,3580,5800000,121,150300,1200000,50500,10300000,6585
Sue and Geoff,7297339390588666913,"Here’s one of our vlogs for you all, this was from a trip in summer and we had the best time ♥️ 🚢 #sueandgeoff #grandparents #vlog ",7300229176118824225,1699717064,87,{'duetFromId': '0'},"['sueandgeoff', 'grandparents', 'vlog']",Phoebe Bridgers,Scott Street (Slowed Down),False,311400,200,17000000,75,96800,1200000,16300,6200000,8928
All the feral fawns,14314,Bits of this mornin✨ #cottagecore #fairycore #cozy #fyp #faerie #vlog,6967043785406614789,1622141292,13,{'duetFromId': '0'},"['cottagecore', 'fairycore', 'cozy', 'fyp', 'faerie', 'vlog']",Fox Academy,Choking on Flowers,False,891200,21700,24600000,318,132200,1200000,31000,4800000,20400
thekilacam,6747817160409711622,"NEW VLOG IS UP | YouTube ➡️ ""TheKilaCam"" 😂 #funny #fyp #vlog #motovlog #dailymotovlog #foryou #foryoupage #meme",6782307038912351494,1579128916,24,{'duetFromId': '0'},"['funny', 'fyp', 'vlog', 'motovlog', 'dailymotovlog', 'foryou', 'foryoupage', 'meme']",thekilacam,original sound,False,1600000,1546,27300000,226,29700,1200000,16600,6600000,1480
Lúcia,6963270259512542214,A fama subiu pra cabeça da Caramela e ela tá mimada 🐶 #vlog,7099275726146243846,1652928941,131,{'duetFromId': '0'},['vlog'],Lúcia,som original,True,3900000,4252,66700000,369,21300,1200000,4429,7800000,7044
Jidan Ibrahim,6871973781473346562,Semoga cika & ndut betah yah  #fyp #fypシ #abcxyz #hewanpeliharaan #vlog #animal #jidanibrahim02 ,7298955977821261062,1699420623,113,{'duetFromId': '0'},"['fyp', 'fypシ', 'abcxyz', 'hewanpeliharaan', 'vlog', 'animal', 'jidanibrahim02']",Jidan Ibrahim,suara asli - Jidan Ibrahim,False,2500000,22000,48800000,284,56800,1200000,3682,39400000,3973
Daily Life,7173359083213833221,Somali Airlines Landing is not Guarantee 😳 #TikTok #ForYou #airsomalia #VisitSomalia #Mogadishu #Somalia #Africa #TravelVlog #DailyLife #BeautifulDay #Morning #RainyDay #ForYouPage #SomaliAirlines #SomaliTikTok #DailyLifeRoutine #Roob #MaalinRoobeed #fyps #fypシ #xyzbca #Vlog #MyLastDay #MogadishuSomalia #SomaliAirlines #Soomaaliya,7219090785013206277,1680825559,41,{'duetFromId': '0'},"['tiktok', 'foryou', 'airsomalia', 'visitsomalia', 'mogadishu', 'somalia', 'africa', 'travelvlog', 'dailylife', 'beautifulday', 'morning', 'rainyday', 'foryoupage', 'somaliairlines', 'somalitiktok', 'dailyliferoutine', 'roob', 'maalinroobeed', 'fyps', 'fypシ', 'xyzbca', 'vlog', 'mylastday', 'mogadishusomalia', 'somaliairlines', 'soomaaliya']",Daily Life,original sound,False,49600,4962,1200000,97,165600,1200000,291400,19000000,19100
Babykopo home,6556473285474271233,Trả lời @linhhoa639 ai mới là trùm cuốiii?? #learnontiktok #edutok #babykopohome #sharing #tips #vlog #tiktokvn #tiktok #fyp,6851411187565956354,1595218485,15,{'duetFromId': '0'},"['', 'learnontiktok', 'edutok', 'babykopohome', 'sharing', 'tips', 'vlog', 'tiktokvn', 'tiktok', 'fyp']",Hwa Sa,Maria,True,6600000,19700,305300000,1794,2916,1200000,2485,14300000,6560
IBOTHEPRO 🇴🇲🕊️,7175711672703058949,"I RECITE SURAT AL KAUTHER AND FISH SWIM TOWARD ME SUBHANALLAH🐠🐠, the pool of abundance iIt is a river that God, the Mighty and Exalted, promised him, There is an abundance of good in it. It is a fount that my community will gather by on the Day of judgement  #surat #surah #fish #pool #alkawther #quran #allah #allahuakbar #mashallah #bismillah #hijab #hijabi #muslims #muslim #islam #fyp #short #vlog #bali #indonesia #arabic #arab #alhamdulillah #ameen ",7258558291150638363,1690014808,13,{'duetFromId': '0'},"['surat', 'surah', 'fish', 'pool', 'alkawther', 'quran', 'allah', 'allahuakbar', 'mashallah', 'bismillah', 'hijab', 'hijabi', 'muslims', 'muslim', 'islam', 'fyp', 'short', 'vlog', 'bali', 'indonesia', 'arabic', 'arab', 'alhamdulillah', 'ameen']",IBOTHEPRO 🇴🇲🕊️,original sound,False,2500000,1310,29700000,137,58000,1200000,16600,20100000,6830
-,7132526814660150299,f r e a k 😳 #trending #vlog #nickiminaj #vlog #fyp #learnontiktok,7137257884441644314,1661772350,11,{'duetFromId': '0'},"['trending', 'vlog', 'nickiminaj', 'vlog', 'fyp', 'learnontiktok']",xxtristanxo,super freaky girl x luxurious,False,113800,249,3800000,41,131200,1200000,11000,4700000,5838
MaitlandHanley,282421512178106368,Her Face Says it All! 🤣 #vlog #karensoftiktok #karensdiner #funnykaren #badcustomerservice ,7140970489333222658,1662636763,14,{'duetFromId': '0'},"['vlog', 'karensoftiktok', 'karensdiner', 'funnykaren', 'badcustomerservice']",MaitlandHanley,original sound,True,314200,2710,11700000,1181,41100,1200000,1469,8000000,1321
freezia_fans,7132496740179395585,#freezia#dearzia#songjia#korea#vlog#rich#materialgirl#fypシ ,7146817399893888262,1663998115,16,{'duetFromId': '0'},"['freezia', 'dearzia', 'songjia', 'korea', 'vlog', 'rich', 'materialgirl', 'fypシ']",iBertoli,Own Paradise,False,178500,4150,16500000,298,69700,1200000,2894,7900000,1983
JAPI,7030080910357087238,#vlog #playa #beach #atardecer #baño #perromojado #foryou #viral #swimming #agosto #summer #fypシ #teckel ,7264585508527852832,1691418125,49,{'duetFromId': '0'},"['vlog', 'playa', 'beach', 'atardecer', 'baño', 'perromojado', 'foryou', 'viral', 'swimming', 'agosto', 'summer', 'fypシ', 'teckel']",JAPI,sonido original,False,31600,216,1300000,128,94800,1200000,217300,13300000,8429
erika,6765004480800670722,"Reply to @nazwaputririanto :,) #vlogerika #art #vlog",6937634300967898369,1615293862,48,{'duetFromId': '0'},"['', 'vlogerika', 'art', 'vlog']",emmanueljamir,Squidville,True,14100000,21700,687400000,1836,6544,1200000,777,8700000,5115
🦇 EXiAN BATMAN 🦇,7118069493067088898,👉@🦇 EXIAN | אקסיאן 🦇  #bikertok #bikerlife #motovlog #reaction #prank #fun #girls #moto #vlog #reactions #darkknight #gotham #batman #bikerboy #cosplayer ,7264857351784582402,1691481419,12,{'duetFromId': '0'},"['', 'bikertok', 'bikerlife', 'motovlog', 'reaction', 'prank', 'fun', 'girls', 'moto', 'vlog', 'reactions', 'darkknight', 'gotham', 'batman', 'bikerboy', 'cosplayer']",T I H H,Ashley! Look at Me,False,547200,1434,7900000,459,85600,1200000,6546,28200000,1674
Antonia Campanella,6784797278420485125,At least we still go on dates 😂 #vlog #vlogger #hershey #dayinmylife #fyp #couplegoals #couplegoals #couple #couplecomedy #fiancee💍 ,7238352093638102315,1685310192,8,{'duetFromId': '0'},"['vlog', 'vlogger', 'hershey', 'dayinmylife', 'fyp', 'couplegoals', 'couplegoals', 'couple', 'couplecomedy', 'fiancee💍']",Funny Tok,Face Dance,False,2112,2149,1200000,237,29400,1200000,134300,19400000,3194
Lúcia,6963270259512542214,A parte ruim de morar em sítio 🫣 #vlog ,7234297798408064261,1684366216,59,{'duetFromId': '0'},['vlog'],Lúcia,som original,True,3900000,4252,66700000,369,37000,1200000,3205,9500000,3081
erika,6765004480800670722,"Reply to @nazwaputririanto :,) #vlogerika #art #vlog",6937634300967898369,1615293862,48,{'duetFromId': '0'},"['', 'vlogerika', 'art', 'vlog']",emmanueljamir,Squidville,True,14100000,21700,687400000,1836,6544,1200000,777,8700000,5115
🦇 EXiAN BATMAN 🦇,7118069493067088898,👉@🦇 EXIAN | אקסיאן 🦇  #bikertok #bikerlife #motovlog #reaction #prank #fun #girls #moto #vlog #reactions #darkknight #gotham #batman #bikerboy #cosplayer ,7264857351784582402,1691481419,12,{'duetFromId': '0'},"['', 'bikertok', 'bikerlife', 'motovlog', 'reaction', 'prank', 'fun', 'girls', 'moto', 'vlog', 'reactions', 'darkknight', 'gotham', 'batman', 'bikerboy', 'cosplayer']",T I H H,Ashley! Look at Me,False,547200,1434,7900000,459,85600,1200000,6546,28200000,1674
Antonia Campanella,6784797278420485125,At least we still go on dates 😂 #vlog #vlogger #hershey #dayinmylife #fyp #couplegoals #couplegoals #couple #couplecomedy #fiancee💍 ,7238352093638102315,1685310192,8,{'duetFromId': '0'},"['vlog', 'vlogger', 'hershey', 'dayinmylife', 'fyp', 'couplegoals', 'couplegoals', 'couple', 'couplecomedy', 'fiancee💍']",Funny Tok,Face Dance,False,2112,2149,1200000,237,29400,1200000,134300,19400000,3194
Lúcia,6963270259512542214,A parte ruim de morar em sítio 🫣 #vlog ,7234297798408064261,1684366216,59,{'duetFromId': '0'},['vlog'],Lúcia,som original,True,3900000,4252,66700000,369,37000,1200000,3205,9500000,3081
Marcus.Bornslater,6979361180343911430,"You got to show up, even on the days you don’t feel Iike it #fyp #dayinmylife #vlog #journal #routine #motivation #blackmen #lifestyle #teacher #teachersoftiktok #teacherlife ",7203151430130142507,1677114391,59,{'duetFromId': '0'},"['fyp', 'dayinmylife', 'vlog', 'journal', 'routine', 'motivation', 'blackmen', 'lifestyle', 'teacher', 'teachersoftiktok', 'teacherlife']",Superstar Pride,PAINTING PICTURES,False,595000,21900,15900000,675,74900,1200000,7797,7400000,4799
Tikanuradnin9,7028109585332732955,Begininih kalo nyuruh LAKIK ke pasar‼️😭😮‍💨#tikanuradnin9 #life #vlog #komedi #funny #dailylife #viralvideo ,7271953320384810246,1693133575,29,{'duetFromId': '0'},"['tikanuradnin9', 'life', 'vlog', 'komedi', 'funny', 'dailylife', 'viralvideo']",Tikanuradnin9,suara asli - Tikanuradnin9,False,2400000,1001,38900000,295,39200,1200000,11000,20200000,7417
Zebi Sheikh ✨,6594874705659527174,Madinah Munawrah ki Ziyaartein ❣️✨ #foryou #foryoupage #viral #islam #islamic #vlog #blog #creator #traveller #madinah #makkah #love #viralvideo #religion #100k #masjid ,7240552441786141958,1685822489,166,{'duetFromId': '0'},"['foryou', 'foryoupage', 'viral', 'islam', 'islamic', 'vlog', 'blog', 'creator', 'traveller', 'madinah', 'makkah', 'love', 'viralvideo', 'religion', '100k', 'masjid']",Megan Yagami,Ramadan Kareem,False,49200,22700,1500000,171,71600,1200000,103700,10600000,30200
Constanza Silva 🦋,7214995803323646982,Acompañenme a preparale la colación a mi hijo 🥪🥕🥬 #mamajoven #vlog #maternidad #mamaadolescente #conyyerkan #lonche #colacion ,7251393153347947782,1688346538,153,{'duetFromId': '0'},"['mamajoven', 'vlog', 'maternidad', 'mamaadolescente', 'conyyerkan', 'lonche', 'colacion']",NAO-K,Lo-fi hip hop,False,3100000,3072,123400000,264,45100,1200000,3131,10200000,2217
Kat Clark,53838971864104960,What the doctors did to Reece Walsh though 🥹 #vlog #surgery #vegemite,7276336755362565394,1694154174,109,{'duetFromId': '0'},"['vlog', 'surgery', 'vegemite']",Kat Clark,original sound,True,6200000,18500,426100000,1650,50500,1200000,1542,7100000,1728
Home.uk,6995381912802886662,Enjoy smart homelife#smarthome #homelife #vlog #fyp,7054098459086949637,1642410288,110,{'duetFromId': '0'},"['smarthome', 'homelife', 'vlog', 'fyp']",Home.uk,original sound,False,291100,52,4800000,55,30300,1200000,6458,19900000,8801
lisi:),7125849146178929706,yesterdays vlog 🫶🏼💐🚌 #backtoschool #trending #loveshackfancy #rollerrabbit #ootd #grwm #grwms #grwmacc #grwmsacc #grwmaccount #morning #morningvlog #vlog #vlogs #vlogmas #vloger #vlogger #morninggrwm #facelesspics #preppy #makeup #makeupgrwm #backtoschoolcheck #backtoschoolvlog #backtoschoolgrwm #backtoschoolhaul #hauls #haul #haulacc #haulsacc #haulaccount #haulaccounts #loveshack #pjs #matchingset #makeuptutorial ,7269089216129174826,1692466756,186,{'duetFromId': '0'},"['backtoschool', 'trending', 'loveshackfancy', 'rollerrabbit', 'ootd', 'grwm', 'grwms', 'grwmacc', 'grwmsacc', 'grwmaccount', 'morning', 'morningvlog', 'vlog', 'vlogs', 'vlogmas', 'vloger', 'vlogger', 'morninggrwm', 'facelesspics', 'preppy', 'makeup', 'makeupgrwm', 'backtoschoolcheck', 'backtoschoolvlog', 'backtoschoolgrwm', 'backtoschoolhaul', 'hauls', 'haul', 'haulacc', 'haulsacc', 'haulaccount', 'haulaccounts', 'loveshack', 'pjs', 'matchingset', 'makeuptutorial']",lisi:),original sound,False,1800000,24900,89800000,949,77500,1200000,6543,9300000,4888
Noemi,6961256230052430854,I got a cat last week. His name is Greyson 🐈‍⬛ #dayinmylife #vlog #latinastiktok #senoralife #chicago ,7202763591651609902,1677024090,33,{'duetFromId': '0'},"['dayinmylife', 'vlog', 'latinastiktok', 'senoralife', 'chicago']",Hombres G,Devuélveme a mi chica,False,214300,13600,7400000,96,134700,1200000,53200,4400000,4254
Melissa,7123135252054754309,admiring the jellyfish 🫧𓇼𓏲*ੈ✩‧🎐 #aquarium #dateideas #jellyfish #ocean #paris #videodiary ##moodboard #rainyday #aquariums #vlog ,7335187667031805216,1707856475,19,{'duetFromId': '0'},"['aquarium', 'dateideas', 'jellyfish', 'ocean', 'paris', 'videodiary', 'moodboard', 'rainyday', 'aquariums', 'vlog']",rengoku & tanjiro,howl cooking breakfast,False,4979,41,1200000,38,125500,1200000,48400,4700000,3362
Amberly Sara,7182357266926715950,i promise you other days i’m healthier…  #s#schoolm#morningm#morningroutiner#routinev#vlogd#dayinmylifeh#highschoolg#getdressedwithmeg#getreadywithmeg#grwmj#juniors#seniorm#makeups#sadt#tiredb#boredf#fashionf#foryouf#fypf#foryoupagexyzbca ,7230580067607334190,1683500620,85,{'duetFromId': '0'},"['school', 'morning', 'morningroutine', 'routine', 'vlog', 'dayinmylife', 'highschool', 'getdressedwithme', 'getreadywithme', 'grwm', 'junior', 'senior', 'makeup', 'sad', 'tired', 'bored', 'fashion', 'foryou', 'fyp', 'foryoupage']",Amberly Sara,original sound,False,1600000,25500,129200000,1453,72200,1200000,2922,5700000,2777
Bầu trời Bắc Kinh,6576442840140890113,#sponsored cuộc sống độc thân nam nhân Trung Quốc #review #vlog #live #trending #foryou #fyp #viral #xyzbca #food #tiktokfood #xuhuong #TikTokTet2022 #TetTraoMonNgon #TetTraoPhongCach #TetHungKhoi #HopMatNgayTet,7059017220252323099,1643555523,28,{'duetFromId': '0'},"['sponsored', 'review', 'vlog', 'live', 'trending', 'foryou', 'fyp', 'viral', 'xyzbca', 'food', 'tiktokfood', 'xuhuong', 'tiktoktet2022', 'tettraomonngon', 'tettraophongcach', 'tethungkhoi', 'hopmatngaytet']",Bầu trời Bắc Kinh,nhạc nền - Bầu trời Bắc Kinh,False,109300,652,2100000,533,18200,1100000,9017,17300000,7542
Babykopo home,6556473285474271233,Em này cưng xỉuuuu #homnaymuagi #babykopohome #vlog,6940483960849976577,1615957352,30,{'duetFromId': '0'},"['homnaymuagi', 'babykopohome', 'vlog']",Babykopo home,nhạc nền - Babykopo home,True,6600000,19700,305300000,1794,5481,1100000,9224,16100000,6329
Gabryelly Valença,6812712118606038021,"Uma rotina louca, mas doce 😋 #vlog #rotina #producao #doceria #pequenaempresa #familiar #fyp #olinda #recife #nobre",6884180960590531842,1602848287,52,{'duetFromId': '0'},"['vlog', 'rotina', 'producao', 'doceria', 'pequenaempresa', 'familiar', 'fyp', 'olinda', 'recife', 'nobre']",Gabryelly Valença,som original,False,1800000,10900,73500000,1539,10700,1100000,2144,5200000,1766
MySmartHome,6762865777231528966,#fy #vlog,7059173437859777797,1643591897,179,{'duetFromId': '0'},"['fy', 'vlog']",MySmartHome,original sound,False,1100000,22,12100000,419,28100,1100000,10900,16400000,9690
Moncus🌙,6577008429516226561,Happy birthday @adelinemargaret ! 🌈🌸✨ tetap jadi Adeline yang sekarang ya 🙆🏻‍♀️❤️ #vlog #birthday,6943148457016216833,1616577727,58,{'duetFromId': '0'},"['', 'vlog', 'birthday']",SINB (GFRIEND),사랑스러워,False,3600000,43100,155200000,1082,15400,1100000,2749,6100000,3656
Michelle MB ✨,6831668543890998278,#personalchef #vlog #dailyvlog #fyp ,7238594484190055722,1685366639,187,{'duetFromId': '0'},"['personalchef', 'vlog', 'dailyvlog', 'fyp']",sped up 8282,Cupid – Twin Ver. (FIFTY FIFTY) – Sped Up Version,False,521900,3848,7300000,215,90500,1100000,7201,10900000,1663
du grau,129514225684795392,Du nada 😱 #vlog #vlogs #fyy ##fypシ #pit #pitbull na #rua #vaiprofycaramba #susto #medo #haha #foryou #fanpage,7090980853697793285,1650997638,29,{'duetFromId': '0'},"['vlog', 'vlogs', 'fyy', 'fypシ', 'pit', 'pitbull', 'rua', 'vaiprofycaramba', 'susto', 'medo', 'haha', 'foryou', 'fanpage']",DMX,X Gon' Give It to Ya - Re-Recorded,False,114000,517,2000000,709,26200,1100000,2785,10900000,13700
Chloeisag,6852533643317117957,"One man’s treasure, is another girl’s treasure 💎 #cleantok #closettour #homedecor #diyproject #homerenovation #vlog #treasurehouse ",7309668452405366058,1701914822,184,{'duetFromId': '0'},"['cleantok', 'closettour', 'homedecor', 'diyproject', 'homerenovation', 'vlog', 'treasurehouse']",HNNY,Sunday,False,545600,3340,10400000,140,106700,2300000,7379,30800000,13600
Mariana,114273079949660160,"Mauricio, que buen gusto tienes 😫 #vlog #tattoo #outfits ",7259823352192290053,1690309350,56,{'duetFromId': '0'},"['vlog', 'tattoo', 'outfits']",Mariana,sonido original,True,17900000,15100,707900000,1724,47800,1100000,1463,9200000,642
Brenda Necochea,18897111,Como peinar con pinza si tienes el cabello grueso #peinados #vlog ,7148542230507080966,1664399693,59,{'duetFromId': '0'},"['peinados', 'vlog']",Brenda Necochea,original sound,False,2000000,270400,109600000,1834,166300,1100000,2212,6600000,589
mimidarlingbeauty,6984773804435178501,Replying to @lindamain379 thank you Linda for your comment and also a massive thank you to @LowriBeth who’s an absolute angel at my local Starbucks 👏🏻✨💖 love this little bit of advice 👏🏻 Never let ANYONE stop YOU from doing what YOU wanna do 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻 #positivevibes#positivty#starbucks#starnucksdrivethru#stammer#stutter#mimidarlingbeauty#lifeadvice#myjourney#vlog#dayinthelife#lifeadvice ,7191200057721408773,1674331742,29,{'duetFromId': '0'},"['', '', 'positivevibes', 'positivty', 'starbucks', 'starnucksdrivethru', 'stammer', 'stutter', 'mimidarlingbeauty', 'lifeadvice', 'myjourney', 'vlog', 'dayinthelife', 'lifeadvice']",Patrick Watson,Je te laisserai des mots,False,3600000,15000,102300000,1056,87900,1100000,51800,15600000,14500
Ainoa,6734316239734359045,Y de estas tengo muchas😂 Quereis oirlas?❤️🇺🇸 #fyp #parati #storytime #usa #exchange #destacame #viral #funny #vlog,6934775766278311173,1614628315,59,{'duetFromId': '0'},"['fyp', 'parati', 'storytime', 'usa', 'exchange', 'destacame', 'viral', 'funny', 'vlog']",Ainoa,original sound,False,723300,170800,19500000,180,56400,1100000,3583,5700000,3121
mk,7179802924443714603,they did tell me i look 16 tho 😍🫶🏼🤪😀🥹😐🙏🙏☠️🆘🆘 #fyp#foryou#foryoupage#college#rant #vlog#eastcoast#BeCyberSmart#tiptok#tiktoktaughtme#stressrelief#mentalhealth#dating#storytime#dentist#cavities ,7242022476530699563,1686164772,80,{'duetFromId': '0'},"['fyp', 'foryou', 'foryoupage', 'college', 'rant', 'vlog', 'eastcoast', 'becybersmart', 'tiptok', 'tiktoktaughtme', 'stressrelief', 'mentalhealth', 'dating', 'storytime', 'dentist', 'cavities']",mk,original sound,False,207700,35400,17500000,1523,42300,1200000,92400,7200000,614
Caroline Prado,6783439719470597126,17 de outubro de 2022  #vlog #fitness #med ,7155633066390605062,1666050659,58,{'duetFromId': '0'},"['vlog', 'fitness', 'med']",Thirteen Senses,Into The Fire,False,196500,681,3900000,51,57700,1100000,6099,11500000,4398
IdeaTime⭐Everywhere😎,6983289086387782661,Do u like this tank?#viral #diyproject #creative #diyhomedecor #fishtank #handmade #home #decoration #cool #amazing #vlog #ideatimes #foryoupage #USA #foryou #fypシ #fyp,7124595305349172523,1658824119,9,{'duetFromId': '0'},"['viral', 'diyproject', 'creative', 'diyhomedecor', 'fishtank', 'handmade', 'home', 'decoration', 'cool', 'amazing', 'vlog', 'ideatimes', 'foryoupage', 'usa', 'foryou', 'fypシ', 'fyp']",Harry Goes Boom!,The Little Mermaid (Marimba Remix),False,15300000,1111,543400000,7169,69000,1100000,109700,26600000,11400
Babykopo home,6556473285474271233,Ai muốn nuôi em gấu mèo nào🤣🤣 #babykopohome #vlog #cook #food #family,6915747966804413697,1610198052,59,{'duetFromId': '0'},"['babykopohome', 'vlog', 'cook', 'food', 'family']",Babykopo home,nhạc nền - Babykopo home,True,6600000,19700,305300000,1794,4378,1100000,2781,12300000,2185
natalie & the aguilars,6588077,my mom got strict so quick 😂 my sisters face said it all 😂 I think she did good…. I hope @angelaaaaguilarrr #theaguilars #vlog #familia,7096658839038119211,1652319646,21,{'duetFromId': '0'},"['', 'theaguilars', 'vlog', 'familia']",Kevin MacLeod & Kevin The Monkey,Monkeys Spinning Monkeys,False,6800000,47100,1000000000,3081,17700,1100000,2354,6700000,1733
Allglowdup,6646265368313102342,Telling u now the part 2 of this video is gonna go ahead and be PG-13 #fyp #ForzaHorizon5GO #roborockrun #vlog #lasvegas,7029075824401894703,1636584249,38,{'duetFromId': '0'},"['fyp', 'forzahorizon5go', 'roborockrun', 'vlog', 'lasvegas']",Van McCoy,The Hustle,False,200000,99700,10000000,486,16700,1100000,1498,6400000,684
Pris !?,6746021670886310918,Make this model with me finals edition #fyp #college #architecture #anime #school #asian #bujopris #build #SpotifyWrapped #vlog #vlog部門,7037163132996816134,1638467223,38,{'duetFromId': '0'},"['fyp', 'college', 'architecture', 'anime', 'school', 'asian', 'bujopris', 'build', 'spotifywrapped', 'vlog', 'vlog部門']",Vundabar,Alien Blues,False,132600,8647,4900000,297,28100,1100000,2097,5800000,1683
Chumpy Twins,6791304275114034181,YouTube: Chumpy Twins #foryou #fyp #SyncYourMiO #prank #vlog,6995256683635150086,1628710117,30,{'duetFromId': '0'},"['foryou', 'fyp', 'syncyourmio', 'prank', 'vlog']",Chumpy Twins,original sound,False,271000,28500,8700000,190,24700,1100000,6633,8100000,15800
Alyssa Lauren,6586395034077478917,NOT THE SIZE 😭 #birthday #twilight #twilightparty #twilightbirthday #birthdaysetup #birthdayprep #birthdaypreparation #vlog #diy #diyparty #diypartydecor ,7145595294082878766,1663713566,44,{'duetFromId': '0'},"['birthday', 'twilight', 'twilightparty', 'twilightbirthday', 'birthdaysetup', 'birthdayprep', 'birthdaypreparation', 'vlog', 'diy', 'diyparty', 'diypartydecor']",Alyssa Lauren,original sound,False,1400000,54800,123700000,487,51500,1100000,5493,4900000,3508
A Lyy  ✨,6855583167476024322,Đi học là phải quậy nghen mấy bà #xh #vlog #namhabags,7046722245363879170,1640692877,57,{'duetFromId': '0'},"['xh', 'vlog', 'namhabags']",A Lyy  ✨,nhạc nền - A Lyy  ✨,False,3100000,6093,85000000,224,11200,1100000,1118,8500000,2735
Milena Chromik,7057365755398161414,A day in my life🎧🍓✨ #morningroutine #motivation #fypシ #adayinmylife #dailyvlog #vlog #routine ,7234081933909708058,1684315973,11,{'duetFromId': '0'},"['morningroutine', 'motivation', 'fypシ', 'adayinmylife', 'dailyvlog', 'vlog', 'routine']",aung,original sound,False,166000,51000,2800000,67,127600,1100000,8485,7500000,1971
