username,author_id,video_desc,video_id,upload_time,duration,was_duet,hashtags,music_artist,music_title,is_verified,author_followers,author_likes,author_hearts,author_video_count,saves,likes,shares,plays,comments
tendernugget,7032635333670519810,mans thought astra was a spray😂 #valorant #valorantclips #valorantgaming #valorantfunny #fyp ,7149026552687217921,1664512480,16,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantgaming', 'valorantfunny', 'fyp']",Funny Song Studio & Sounds Reel,Funny Song,False,16800,1960,4600000,199,11400,302300,3370,4000000,733
Valorant,6988226127273837574,Insane timing in Valorant 😭 (via obgames) #valorant #valorantclips #valorantgaming ,7256784914937302299,1689601910,9,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantgaming']",Valorant,original sound,False,380300,2643,68700000,908,23400,301400,6700,2100000,1681
Jollztv,6942603756551111685,Hent@! voice actress has a confession 😳😳 @Cottontailva #valorant #valorantclips #gamer #fyp  #streamer #twitch #valorantgaming #valoranttips #valoranttricks,7127284430707871022,1659450227,18,{'duetFromId': '0'},"['', 'valorant', 'valorantclips', 'gamer', 'fyp', 'streamer', 'twitch', 'valorantgaming', 'valoranttips', 'valoranttricks']",Heinz Kiessling,Blue Blood,True,550000,2480,31700000,1440,30700,301400,840,1900000,723
Aliface,6604195383566401541,Protect them please! #valorant #valorantclips #valorantmemes #valorantfunnymoments #valorantgaming #gamergirl #valorantfyp #gamer,7145905944898112811,1663785901,68,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantmemes', 'valorantfunnymoments', 'valorantgaming', 'gamergirl', 'valorantfyp', 'gamer']",Aliface,original sound,False,516800,66600,16200000,587,41200,301300,1708,1400000,1461
Valorant,6988226127273837574,1 in a million clip in Valorant 🥶🥵 #valorant #valorantgaming #valorantclips #valorantph,6991758770632264966,1627895698,11,{'duetFromId': '0'},"['valorant', 'valorantgaming', 'valorantclips', 'valorantph']",Valorant,original sound,False,380300,2643,68700000,908,13000,301200,6367,2200000,1169
Valorant Guru,7085030439601652742,BREACH FRACTURE A PUSH | Valorant Guru | Valorant Guide #vct #valorantgaming #HouseofHIIT #valorantfunny #valorantguru #valorantclips #valorantclip #VALORANT #valoranttipsandtricks #valoranttips #valorantme #valorantguide #valorantguides #breach,7139549793545702662,1662305980,29,{'duetFromId': '0'},"['vct', 'valorantgaming', 'houseofhiit', 'valorantfunny', 'valorantguru', 'valorantclips', 'valorantclip', 'valorant', 'valoranttipsandtricks', 'valoranttips', 'valorantme', 'valorantguide', 'valorantguides', 'breach']",Ceo of funky fresh,PPG THEME,False,53100,8634,3400000,596,35800,301100,5925,2000000,1308
teki,7133002150561809413,i think there's one in garage guys #fyp #valorant #valorantph #valorantclips #valorantgaming ,7133081915799768347,1660800059,12,{'duetFromId': '0'},"['fyp', 'valorant', 'valorantph', 'valorantclips', 'valorantgaming']",Rocket League at Dignitas,original sound,False,1295,0,301300,2,15900,301200,5804,2400000,1429
Daresiel,7221231714598585390,Sometimes i got weird requests #epal  #epalgg  #epalschool  #val  #valorant  #valorantgaming  #explanation  #storytime  #storytelling  #girlgamer  #anime  #gaming  #gamingontiktok  #gamer  #gamergirl  #egirl  #videogames  #financials  #income  #tips,7239785955928968491,1685644034,55,{'duetFromId': '0'},"['epal', 'epalgg', 'epalschool', 'val', 'valorant', 'valorantgaming', 'explanation', 'storytime', 'storytelling', 'girlgamer', 'anime', 'gaming', 'gamingontiktok', 'gamer', 'gamergirl', 'egirl', 'videogames', 'financials', 'income', 'tips']",Daresiel,original sound,False,223100,1390,4000000,122,42300,301000,943,1500000,2696
Sukojo🎙️,6918304714707289093,That’s the best reaction yet 😂 #fypシ #foryou #valorant #valorantclips #valorantgaming #voice #deepvoice #reaction #funny,6998904241658039557,1629559380,55,{'duetFromId': '0'},"['fypシ', 'foryou', 'valorant', 'valorantclips', 'valorantgaming', 'voice', 'deepvoice', 'reaction', 'funny']",Sukojo🎙️,original sound,False,225900,76900,4000000,377,32000,300600,5212,1100000,2707
_supRAZE_,6630745690169901062,SHOTGUN POWER 💪                            #valorant #valorantrazemain #valorantraze #valorantstreamer #valorantclips #valorantgaming #supRAZE,7170037798991301890,1669404843,14,{'duetFromId': '0'},"['valorant', 'valorantrazemain', 'valorantraze', 'valorantstreamer', 'valorantclips', 'valorantgaming', 'supraze']",_supRAZE_,_supRAZE_ - orijinal ses,False,464900,5717,14700000,561,22500,300400,4680,2700000,2217
Valorant,6988226127273837574,They went mad after this 😭 (via @iamjuaanpa) #valorantgaming #valorant #valorantclips ,7141866994877484294,1662845494,8,{'duetFromId': '0'},"['', 'valorantgaming', 'valorant', 'valorantclips']",₩,Fortnite laugh,False,380300,2643,68700000,908,20100,300200,2145,1900000,1137
Davante,6829746816683557894,met gala vibes #valorantgaming #valorantstreamer #valorantart #valorant ,7168731815434538286,1669100460,0,{'duetFromId': '0'},"['valorantgaming', 'valorantstreamer', 'valorantart', 'valorant']",Luclover,L$d,False,17900,9028,858700,472,68000,299800,10500,2800000,5909
Brimstone_Bro,7064270396195980293,Molly Lineup - Split - A Site - Default #valorant #valorantlineups #valoranttutorial #valorantgaming #valorantclips #brimstone4life #foryou,7090219249016261894,1650820313,56,{'duetFromId': '0'},"['valorant', 'valorantlineups', 'valoranttutorial', 'valorantgaming', 'valorantclips', 'brimstone4life', 'foryou']",Brimstone_Bro,original sound,False,77800,1019,2100000,437,19800,299700,3900,2300000,1421
Phoenixzinha,7180848442154648581,Always supporting my duo 🥰✨ @pitoexc #gamercouple#gamingcouple#valorant#valorantcouple#valorantgaming#valorantfunny#duo#couple,7219671911138200837,1680960862,35,{'duetFromId': '0'},"['', 'gamercouple', 'gamingcouple', 'valorant', 'valorantcouple', 'valorantgaming', 'valorantfunny', 'duo', 'couple']",Phoenixzinha,som original,False,8503,4659,694500,9,21500,298400,10500,2500000,3292
Kelgar,6953122748420948998,"""They're A"" #valorant #valorantclips #valorantgaming #twitchstreamer #valorantfunny #valorantclip #wellberightback",7163468685586304299,1667875032,10,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantgaming', 'twitchstreamer', 'valorantfunny', 'valorantclip', 'wellberightback']",Kelgar,original sound,False,7059,0,579100,71,20600,298000,5844,1700000,964
tendernugget,7032635333670519810,“OOOOOOHHH” 😂😂 #valorant #valorantclips #valorantgaming #vct #valorantjapan #fyp,7108204337750412546,1655007794,12,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantgaming', 'vct', 'valorantjapan', 'fyp']",tendernugget,original sound - tendernugget,False,16800,1960,4600000,199,12800,296600,5764,3700000,1667
Valorant Videos,6842622751414338566,Insane Radiant Omen main Clutch 😤 (via u/ctrin) #valorant #valorantclips #valorantgaming ,7152595670468136194,1665343465,39,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantgaming']",daisy‼️,original sound,False,909800,1463,87800000,1839,18400,295800,1532,2500000,928
MrLowlander,6953901803574690822,Use these tricks to get better at Valorant 😤 #valorant #valorantclips #valorantgaming,7111472808420494598,1655768797,34,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantgaming']",Tollan Kim,Aesthetic,False,194300,17,7800000,245,45100,295300,4140,3300000,792
Valorant Clips,7064622500823483398,Viper 😳 #valorant #valorantclips #valorantclip #valorantgaming #valorantmemes #valoranttricks #valorantfunny #valorantph #valoranttips #lxl,7066260267298082054,1645241929,8,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantclip', 'valorantgaming', 'valorantmemes', 'valoranttricks', 'valorantfunny', 'valorantph', 'valoranttips', 'lxl']",Valorant Clips,sonido original,False,21400,143,2300000,123,17000,294800,11800,3300000,4882
DJamesG,6812650509795935237,HE CREADO UNA RELACIÓN. #valorant #valorantclips #twitchclip #valorantclip #fyp #parati #twitchespaña #valorantgaming #valorantfunny #highlights #valorantph #valorantmemes #twitchstreamer #twitchclips,7117694771828690181,1657217458,59,{'duetFromId': '0'},"['valorant', 'valorantclips', 'twitchclip', 'valorantclip', 'fyp', 'parati', 'twitchespaña', 'valorantgaming', 'valorantfunny', 'highlights', 'valorantph', 'valorantmemes', 'twitchstreamer', 'twitchclips']",DJamesG,sonido original,False,560600,129,15800000,103,19300,294900,1523,1800000,588
ChimneyIsHere,7125017071734735877,people who like this map don't exist #fy #val  #valorant #valorantclips #valorantgaming #ishowspeed #speed #speedrage #onekiss #fracture #competitive,7139937148941143301,1662396167,6,{'duetFromId': '0'},"['fy', 'val', 'valorant', 'valorantclips', 'valorantgaming', 'ishowspeed', 'speed', 'speedrage', 'onekiss', 'fracture', 'competitive']",ChimneyIsHere,original sound,False,1332,3057,301300,12,20000,294600,15800,2300000,4448
Jollztv,6942603756551111685,😳😳 @sparklywnis #valorant #valorantclips #gamer #fyp  #streamer #twitch #valorantgaming #valoranttips #valoranttricks,7121356932547398954,1658070124,13,{'duetFromId': '0'},"['', 'valorant', 'valorantclips', 'gamer', 'fyp', 'streamer', 'twitch', 'valorantgaming', 'valoranttips', 'valoranttricks']",Heinz Kiessling,Blue Blood,True,550000,2480,31700000,1440,27600,294300,820,1400000,474
valorantfade,6651164231251951617,G2 mimi making cute faces (via ttv valorant) #valorant #valorantgaming #valorantclip,7166670704832728322,1668620561,17,{'duetFromId': '0'},"['valorant', 'valorantgaming', 'valorantclip']",valorantfade,original sound - valorantfade,False,22600,394,1700000,630,28700,294200,4542,2400000,686
Sentinels,6698477827464348677,THE LEGEND @shahzamval #shahzam #valorant #valorantclips #valorantgaming #valorantph #valoranttok #gaming #fyp #foryou,7007533548550802694,1631568547,22,{'duetFromId': '0'},"['', 'shahzam', 'valorant', 'valorantclips', 'valorantgaming', 'valorantph', 'valoranttok', 'gaming', 'fyp', 'foryou']",user160329,original sound,True,1200000,1415,35200000,539,3626,294100,1629,2100000,1703
Valorant News,7220473996964676613,The best Voicelines yet! Credits: REVEN VALORANT #valorantgamingclips #valorant #valorantupdates #valorantgaming #Valorant #valorantclips #valorantnews #valorantleaks #voicelines ,7256044782336724251,1689429587,99,{'duetFromId': '0'},"['valorantgamingclips', 'valorant', 'valorantupdates', 'valorantgaming', 'valorant', 'valorantclips', 'valorantnews', 'valorantleaks', 'voicelines']",Valorant News,original sound,False,48300,22,1100000,73,33000,293500,10000,1900000,2395
zermatox,6914096267552343046,"you loved him, and you asked for more. behold the sandwichlord09 #valorant #valorantgaming #valorantfunny #valorantclips #sandwichlord09",7180517265253813550,1671844465,95,{'duetFromId': '0'},"['valorant', 'valorantgaming', 'valorantfunny', 'valorantclips', 'sandwichlord09']",zermatox,original sound,False,47400,4518,2200000,12,20200,293200,4842,2400000,1777
Mother,7072570461482468394,Will I randomly queue with another Mom in Valo? Stay tuned #valorant #valorantgaming #valorantgameplay #foryoupage #twitchstreamer #twitchclips #fyp #valorantfunny #valorantmother #valorantcommunity #valorantwholesome ,7188528715637476654,1673709793,36,{'duetFromId': '0'},"['valorant', 'valorantgaming', 'valorantgameplay', 'foryoupage', 'twitchstreamer', 'twitchclips', 'fyp', 'valorantfunny', 'valorantmother', 'valorantcommunity', 'valorantwholesome']",Gillian Hills,Zou Bisou Bisou,False,588200,29600,18000000,583,20000,293100,165,1700000,260
DJamesG,6812650509795935237,LOS FORTNITE KIDS. #valorant #valorantclips #twitchclip #valorantclip #twitch #valorantgaming #valorantfunny #highlights #valorantph #valorantmemes #twitchstreamer #twitchespaña #twitchmoments,7103289122969718022,1653863381,57,{'duetFromId': '0'},"['valorant', 'valorantclips', 'twitchclip', 'valorantclip', 'twitch', 'valorantgaming', 'valorantfunny', 'highlights', 'valorantph', 'valorantmemes', 'twitchstreamer', 'twitchespaña', 'twitchmoments']",DJamesG,sonido original,False,560600,129,15800000,103,13800,292600,628,2600000,554
Valorant,6988226127273837574,The best Sova play you will ever see (via Ignwombat) #valorantgaming #valorant #valorantclips,7112818765666061574,1656082174,31,{'duetFromId': '0'},"['valorantgaming', 'valorant', 'valorantclips']",Kate Bush,Running Up That Hill (A Deal With God),False,380300,2643,68700000,908,10300,292500,3281,3400000,818
DJamesG,6812650509795935237,MARINA D’OR. #valorant #valorantclips #twitchclip #valorantclip #fyp #parati #twitchespaña #valorantgaming #valorantfunny #highlights #valorantph #valorantmemes #twitchstreamer #twitchclips ,7144673825861422342,1663499011,60,{'duetFromId': '0'},"['valorant', 'valorantclips', 'twitchclip', 'valorantclip', 'fyp', 'parati', 'twitchespaña', 'valorantgaming', 'valorantfunny', 'highlights', 'valorantph', 'valorantmemes', 'twitchstreamer', 'twitchclips']",DJamesG,sonido original,False,560600,129,15800000,103,33400,292600,2881,2200000,614
riscei,7094816137550119982,"""Where were you sage?"" #valorant #valorantclips #sagewall #grimwall #valorantgaming #valorantclip #valorantfunny #sagevalorant #valorantmontage #val",7164391515547258158,1668089901,46,{'duetFromId': '0'},"['valorant', 'valorantclips', 'sagewall', 'grimwall', 'valorantgaming', 'valorantclip', 'valorantfunny', 'sagevalorant', 'valorantmontage', 'val']",riscei,original sound,False,138800,2829,4400000,96,42100,292000,4268,2700000,1333
Daft,6607147276795019265,rip bozo 🥵🥶 #fyp #valorant #valorantclips #valorantclip #valorantgaming #valo #valorantmalaysia #valorantdaily #valorantok,7008085283732262171,1631697008,10,{'duetFromId': '0'},"['fyp', 'valorant', 'valorantclips', 'valorantclip', 'valorantgaming', 'valo', 'valorantmalaysia', 'valorantdaily', 'valorantok']",⠀ ⠀ ⠀ ⠀ ⠀ ⠀,original sound,False,280100,3535,27200000,1694,9014,291000,12700,2100000,3110
Valorant Videos,6842622751414338566,The most Insane flick 🥵 @ido.val #valorant #valorantgaming #valorantclips #valorantindonesia,7102134588096515329,1653594569,13,{'duetFromId': '0'},"['', 'valorant', 'valorantgaming', 'valorantclips', 'valorantindonesia']",Valorant Videos,original sound,False,909800,1463,87800000,1839,13100,291000,4711,2700000,1222
RACH3LSM,6806116891208909829,#valorantgaming #valorantmemes #fypシ #vidagamer #gamergirl,7105064694968225025,1654276787,52,{'duetFromId': '0'},"['valorantgaming', 'valorantmemes', 'fypシ', 'vidagamer', 'gamergirl']",RACH3LSM,sonido original,False,47500,6078,549800,47,18500,290500,3893,1700000,1237
Alyssa,59138468789911552,Just thought someone would find this funny or helpful😂🐀 #rattiktok #petratsoftiktok #ratillness #sickrat #petmedication #petrats  #egirl #bottomfragger #bottomfragging #valorantbottomfrag #gamergirl #gamertiktok #uwugirl #uwu #pcgamer #altgirl #alttiktok #gaming #redhair #valorant #foryoupage #valorantgaming #shootergames #battleroyale #anxiety #kittygirl #cosplay #fyp #girlgamer,7077675294978542854,1647899695,57,{'duetFromId': '0'},"['rattiktok', 'petratsoftiktok', 'ratillness', 'sickrat', 'petmedication', 'petrats', 'egirl', 'bottomfragger', 'bottomfragging', 'valorantbottomfrag', 'gamergirl', 'gamertiktok', 'uwugirl', 'uwu', 'pcgamer', 'altgirl', 'alttiktok', 'gaming', 'redhair', 'valorant', 'foryoupage', 'valorantgaming', 'shootergames', 'battleroyale', 'anxiety', 'kittygirl', 'cosplay', 'fyp', 'girlgamer']",lucas,this is what it look like,False,71700,15100,3500000,442,9026,290400,4212,1400000,2539
DJamesG,6812650509795935237,UN CHAMBER PECULIAR. #valorant #valorantclips #twitchclip #valorantclip #fyp #parati #twitchespaña #valorantgaming #valorantfunny #highlights #valorantmemes #twitchstreamer #twitchclips ,7151846711810329862,1665169079,59,{'duetFromId': '0'},"['valorant', 'valorantclips', 'twitchclip', 'valorantclip', 'fyp', 'parati', 'twitchespaña', 'valorantgaming', 'valorantfunny', 'highlights', 'valorantmemes', 'twitchstreamer', 'twitchclips']",DJamesG,sonido original,False,560600,129,15800000,103,31200,290000,2591,1900000,437
Valorant Yahya,7198211545088082949,(Via @NightKnight) #valorant #valorantgaming #valorantclip #valorantclips #val #brimstone #valorantmemes #xyz #xyzbca #fypシ #fyp ,7217606094854769925,1680479878,60,{'duetFromId': '0'},"['', 'valorant', 'valorantgaming', 'valorantclip', 'valorantclips', 'val', 'brimstone', 'valorantmemes', 'xyz', 'xyzbca', 'fypシ', 'fyp']",Business | Quotes | Motivation,original sound,False,48900,2371,10100000,1200,25300,289700,3888,1900000,771
cucumber,7182768882963399686,task failed successfully 😭 #valorant #valorantfunny #valorantgaming #valorantclips ,7244494619130531074,1686740350,23,{'duetFromId': '0'},"['valorant', 'valorantfunny', 'valorantgaming', 'valorantclips']",cucumber,original sound,False,40000,2198,2900000,41,18300,289400,5326,2700000,1887
Lychee,6819952587095426053,This Yoru can’t beat lineups #valorant #valorantfunny #valoranthighlights #valorantclips #sovalineup #valtiktok #valoranttiktok #valclips #gaming #valoranttips #valorantclip #valorantgaming #valorantskit #valorantmemes #yoruclone ,7191786288561818882,1674468237,22,{'duetFromId': '0'},"['valorant', 'valorantfunny', 'valoranthighlights', 'valorantclips', 'sovalineup', 'valtiktok', 'valoranttiktok', 'valclips', 'gaming', 'valoranttips', 'valorantclip', 'valorantgaming', 'valorantskit', 'valorantmemes', 'yoruclone']",Imagine Dragons,Bones,False,356100,150700,9800000,460,14600,289300,1843,2500000,570
selincuhadaroglu,6975243733394834437,My squeaky screams will give you nightmares😳🥲I gotta say…I did not do well😂it was fun while it lasted which wasn’t long #fade#valorantfade#valorant#fadevalorant#voiceactor#valorantgaming ,7242785474345962757,1686342407,42,{'duetFromId': '0'},"['fade', 'valorantfade', 'valorant', 'fadevalorant', 'voiceactor', 'valorantgaming']",selincuhadaroglu,original sound,False,87900,1076,2100000,153,21200,289300,987,2000000,1058
Valorant,6988226127273837574,How Radiants entry with Romen 😤 (via @p4tp0l) #valorant #valorantclips #valorantgaming ,7149160804397387013,1664543717,22,{'duetFromId': '0'},"['', 'valorant', 'valorantclips', 'valorantgaming']",MEMBA & SLUMBERJACK,Matangi,False,380300,2643,68700000,908,15800,289200,8196,2800000,3508
Pablo Xrm,6914800062002512901,Narrei do nada e meu time desacreditou! Será que atrapalhei o Clutch? 😂 #foryou #valorant #valorantclips #gaming #gamer #twitch #valorantgaming #gaming #caster,7128094974595370246,1659638944,89,{'duetFromId': '0'},"['foryou', 'valorant', 'valorantclips', 'gaming', 'gamer', 'twitch', 'valorantgaming', 'gaming', 'caster']",Pablo Xrm,som original,False,74300,239,1100000,81,17900,288800,1973,1800000,865
valorant_immo,7027727513095816197,how to celebrate ace?! #valorant #valorantclips #valorantgaming #valorantfunny #valorantmemes,7052083086774865157,1641941046,9,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantgaming', 'valorantfunny', 'valorantmemes']",Melanie Martinez,Play Date,False,16700,314,3900000,49,5470,288700,1965,921900,1062
Gianna,7047442099923764271,I WANTED TO POST THIS WITH CAPTIONS CAUSE I KNOW SOME PEOPLE CANT UNDERSTAND ME THAT WELL😀🩵 #valorant #valorantfunny #valorantgaming #funny #gaming #funnygaming #fyp #foryou #foryoupage ,7299283342309084458,1699496846,66,{'duetFromId': '0'},"['valorant', 'valorantfunny', 'valorantgaming', 'funny', 'gaming', 'funnygaming', 'fyp', 'foryou', 'foryoupage']",Gianna,original sound,False,24300,1261,1400000,595,44000,288400,1691,1300000,688
TTV/MusslosVAL,7088518277124047878,Standard Sovereign Knife so underrated 🐍🦠 #staytoxic #immortal #ascendent #valorantgaming #valorantclips #discord #viral #gaming #clutch ,7211385383848856838,1679031511,53,{'duetFromId': '0'},"['staytoxic', 'immortal', 'ascendent', 'valorantgaming', 'valorantclips', 'discord', 'viral', 'gaming', 'clutch']",TTV/MusslosVAL,original sound,False,30300,29100,2700000,372,34300,288100,2911,2700000,546
Tarou,6994270466022818843,*DO NOT USE IN COMP* ##fyp #valorantgaming #valorant #valorantcrosshair #valorantclips,7110878709644676379,1655630472,18,{'duetFromId': '0'},"['fyp', 'valorantgaming', 'valorant', 'valorantcrosshair', 'valorantclips']",Cafuné,Tek It (Sped Up),False,37200,1881,2800000,321,99500,287800,4980,2500000,953
quasar,7101637837191332870,average reyna main on crack #valorant #valorantclips #valorantgaming #valorantclip #valorantedit #valorantedits #reyna ,7173996008676887809,1670326121,27,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantgaming', 'valorantclip', 'valorantedit', 'valorantedits', 'reyna']",Baki404,الصوت الأصلي,False,41100,39,1500000,22,24800,287600,4512,2600000,3430
carson,7054230830904132654,chamber just be teleporting #valorant #fyp #CorollaCrossStep #valorantmemes #valorantclips #valorantfunny #valorantgaming #funny #viral #xyzbca #4u,7070970407137922350,1646338592,25,{'duetFromId': '0'},"['valorant', 'fyp', 'corollacrossstep', 'valorantmemes', 'valorantclips', 'valorantfunny', 'valorantgaming', 'funny', 'viral', 'xyzbca', '4u']",Ceo of funky fresh,PPG THEME,False,5674,2111,702700,13,7410,287300,4067,2400000,1646
Goldec,6744233438221698054,Replying to @burdance Why did Chamber destroy Fracture? #valorant #valorantclips #valorantgaming #valorantlore #goldec ,7140403881598799150,1662504834,125,{'duetFromId': '0'},"['', 'valorant', 'valorantclips', 'valorantgaming', 'valorantlore', 'goldec']",Goldec,original sound,False,339000,39300,18900000,679,23800,287000,1631,1900000,834
Valorant,6988226127273837574,Poor Sadge 😭 (via @Miixfit 私) #valorant #valorantgaming #valorantclips,7125043145909341446,1658928386,6,{'duetFromId': '0'},"['', 'valorant', 'valorantgaming', 'valorantclips']",Valorant,original sound,False,380300,2643,68700000,908,19000,286800,5456,2400000,770
Valorant Videos,6842622751414338566,Sage stood no chance 😭 (via @AJ | streamer 🧃) #valorant #valorantclips #valorantgaming ,7217454104635870465,1680444491,30,{'duetFromId': '0'},"['', 'valorant', 'valorantclips', 'valorantgaming']",The King Khan & BBQ Show,Love You So,False,909800,1463,87800000,1839,18000,286900,3159,3000000,448
al1,7004288271304459269,turn ur volume down #valorant #fyp #valorantgaming #foryou #valorantmemes #valorantclips #valorantfunny #egirl #follow,7057978818157382918,1643313752,62,{'duetFromId': '0'},"['valorant', 'fyp', 'valorantgaming', 'foryou', 'valorantmemes', 'valorantclips', 'valorantfunny', 'egirl', 'follow']",Moreart,Я буду ебать,False,263900,111,7400000,94,16400,286800,2375,1800000,1451
Riot Gamer,6750431815104726021,Replying to @Helin Karaman  “They are so dead” ☠️ #fyp #valorant #valorantclips #valorantgaming #valorantfunny #voiceactor #PokeChwitz ,7171500838916033793,1669745169,34,{'duetFromId': '0'},"['', 'fyp', 'valorant', 'valorantclips', 'valorantgaming', 'valorantfunny', 'voiceactor', 'pokechwitz']",Altajmusic,Baby Stop,False,9052,951,1200000,35,25800,285800,3547,2400000,1741
lindwu,6996567373092488197,sages are so cute 🥹 #valorant #val #valorantclips #valorantfunny #valorantgaming #gaming #fyp #funny,7126339835886914821,1659230296,13,{'duetFromId': '0'},"['valorant', 'val', 'valorantclips', 'valorantfunny', 'valorantgaming', 'gaming', 'fyp', 'funny']",lumberph0,original sound - lumberph0,False,3310,5036,451100,13,11400,285900,5637,2800000,1939
ray4c,6520604073669541890,cleanest raze mechanics vs radiants #valorant #valorantindonesia #valorantstreamer #valorantgaming #valorantclip,7064306823368674562,1644796800,69,{'duetFromId': '0'},"['valorant', 'valorantindonesia', 'valorantstreamer', 'valorantgaming', 'valorantclip']",ray4c,original sound - ray4c,True,491900,4531,21500000,695,5379,285800,4282,56000000,1108
HEET,7016966877302490117,Who did came up with this idea?😱#valorant #valorantgaming #valorantips #valorantricks,7044693434501827845,1640220508,20,{'duetFromId': '0'},"['valorant', 'valorantgaming', 'valorantips', 'valorantricks']",FelixThe1st & Dreya Mac,Own Brand Freestyle,False,14000,130,942500,293,10100,285600,9014,3900000,1549
Valorant Videos,6842622751414338566,She had no words 🥲 (via @despagreeko) #valorant #valorantclips #valorantgaming ,7136571049331690753,1661612442,9,{'duetFromId': '0'},"['', 'valorant', 'valorantclips', 'valorantgaming']",Valorant Videos,original sound,False,909800,1463,87800000,1839,10400,285400,2963,3500000,997
valorant_immo,7027727513095816197,hmm #valorant #valorantclips #valorantgaming,7058945561554095366,1643538840,14,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantgaming']",valorant_immo,original sound,False,16700,314,3900000,49,8213,285200,6606,1400000,1952
Esports Driven,7008170700645352453,200 IQ Viper's Pit Yoru Counter by G2 Lothar #valorant #valorantclips #valorantgaming #valoranttips #valorantclip #valorantfunny #valorantph,7132961608304758022,1660777199,25,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantgaming', 'valoranttips', 'valorantclip', 'valorantfunny', 'valorantph']",Esports Driven,original sound,False,68600,56,5600000,627,19700,285100,9043,2200000,1603
All3lack✩,7062126669118063617,yoru!! l #valorant #valorantclips #valorantclip #valorantgaming #valorantfunny #valorantthai #fyp,7095457323501620482,1652039901,14,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantclip', 'valorantgaming', 'valorantfunny', 'valorantthai', 'fyp']",All3lack✩,เสียงต้นฉบับ - All3lack,False,13700,1760,2200000,198,6642,284900,5941,2600000,928
xtine,6604135621408309254,green flag or red flag? gotta say I prefer the red flags🤭 #fyp #valorant #val #valo #valorantclips #valorantedit #valorantgaming #jettvalorant #sagevalorant #killjoyvalorant #vipervalorant #trending #valorantclip #reynamain #valorantedits,7114200367860157701,1656403857,19,{'duetFromId': '0'},"['fyp', 'valorant', 'val', 'valo', 'valorantclips', 'valorantedit', 'valorantgaming', 'jettvalorant', 'sagevalorant', 'killjoyvalorant', 'vipervalorant', 'trending', 'valorantclip', 'reynamain', 'valorantedits']",Kai🍀🧷,yall r doen bad,False,26700,50600,3400000,91,26000,284600,2699,1900000,5164
Framerate VALORANT,6813134644910769157,😂😭 [🕹 @playvalorant ] #valorant #valorantclips #valorantclip  #valorantgaming #gaming #competitivegaming #framerate,7070647685090544942,1646263452,16,{'duetFromId': '0'},"['', 'valorant', 'valorantclips', 'valorantclip', 'valorantgaming', 'gaming', 'competitivegaming', 'framerate']",Framerate VALORANT,original sound,False,243500,21300,29200000,3164,5305,284200,2234,2100000,738
Swizzly,6917071235043296262,What you mean by that 🤔 #valorant #valorantclips #valorantfunny #valorantmemes #valorantgaming #voice ,7211141571666840874,1678974745,20,{'duetFromId': '0'},"['valorant', 'valorantclips', 'valorantfunny', 'valorantmemes', 'valorantgaming', 'voice']",Swizzly,original sound,False,45100,28100,558500,58,53300,284200,2571,1300000,1644
MAX ROBOTA ONLINE,7197683670864446469,FOLLOW PLS 💚 #valoranttips #valorantfunny #valorantclips #valorantgaming #valorantace #valoranthighlights #skyevalorant #валорантмоменты ,7233305523104271622,1684135185,15,{'duetFromId': '0'},"['valoranttips', 'valorantfunny', 'valorantclips', 'valorantgaming', 'valorantace', 'valoranthighlights', 'skyevalorant', 'валорантмоменты']",MAX ROBOTA ONLINE,оригінальний звук,False,1899,27,283700,1,17800,283700,12200,5300000,1901
Kem,6786862509724369925,En ese momento el Cypher sintió el verdadero terror #val #valorant #valorantclip #valorantgaming #valorantfunny #valoranttips #valorantricks #fyp #parati #foryou #viral #havefun #befun #enjoy #risa #laugh #divertir #divertido #cypher #camara #camera #shotgun,7121062342661524741,1658001532,20,{'duetFromId': '0'},"['val', 'valorant', 'valorantclip', 'valorantgaming', 'valorantfunny', 'valoranttips', 'valorantricks', 'fyp', 'parati', 'foryou', 'viral', 'havefun', 'befun', 'enjoy', 'risa', 'laugh', 'divertir', 'divertido', 'cypher', 'camara', 'camera', 'shotgun']",Kem,sonido original,False,13800,580,2700000,529,22300,282700,3856,1900000,637
